13025,660
13026,660
13027,11
13028,11
13029,660
13030,660
13031,21
13032,9
13033,93
13034,660
13035,661
13036,10
13037,10
13038,659
13039,660
13040,86
13041,9
13042,29
13043,660
13044,660
13045,11
13046,10
13047,660
13048,660
13049,143
13050,9
13051,24
13052,660
13053,659
13054,11
13055,9
13056,660
13057,660
13058,300
13059,9
13060,16
13061,659
13062,660
13063,11
13064,10
13065,583
13066,660
13067,534
13068,9
13069,13
13070,661
13071,660
13072,13
13073,8
13074,419
13075,660
13076,659
13077,9
13078,13
13079,659
13080,661
13081,15
13082,9
13083,288
13084,660
13085,660
13086,11
13087,11
13088,661
13089,661
13090,33
13091,9
13092,48
13093,661
13094,660
13095,10
13096,10
13097,659
13098,660
13099,236
13100,8
13101,16
13102,661
13103,661
13104,12
13105,9
13106,579
13107,660
13108,495
13109,8
13110,13
13111,659
13112,658
13113,14
13114,8
13115,439
13116,660
13117,659
13118,10
13119,12
13120,660
13121,661
13122,17
13123,10
13124,307
13125,660
13126,660
13127,11
13128,12
13129,660
13130,660
13131,19
13132,8
13133,119
13134,660
13135,661
13136,11
13137,10
13138,661
13139,660
13140,187
13141,8
13142,21
13143,660
13144,660
13145,11
13146,10
13147,660
13148,660
13149,302
13150,9
13151,16
13152,660
13153,660
13154,12
13155,9
13156,643
13157,660
13158,415
13159,8
13160,16
13161,660
13162,659
13163,12
13164,9
13165,528
13166,660
13167,523
13168,10
13169,13
13170,660
13171,660
13172,13
13173,9
13174,347
13175,660
13176,660
13177,11
13178,10
13179,660
13180,661
13181,18
13182,9
13183,168
13184,659
13185,660
13186,10
13187,10
13188,660
13189,660
13190,23
13191,7
13192,75
13193,661
13194,660
13195,11
13196,11
13197,660
13198,660
13199,125
13200,8
13201,32
13202,659
13203,659
13204,11
13205,11
13206,661
13207,661
13208,266
13209,9
13210,17
13211,659
13212,661
13213,13
13214,9
13215,576
13216,660
13217,435
13218,9
13219,14
13220,660
13221,660
13222,15
13223,9
13224,498
13225,661
13226,571
13227,10
13228,13
13229,660
13230,660
13231,17
13232,9
13233,232
13234,660
13235,660
13236,11
13237,11
13238,660
13239,660
13240,30
13241,8
13242,86
13243,660
13244,659
13245,11
13246,9
13247,661
13248,660
13249,182
13250,9
13251,22
13252,660
13253,661
13254,11
13255,10
13256,661
13257,661
13258,269
13259,9
13260,17
13261,660
13262,661
13263,13
13264,9
13265,647
13266,660
13267,457
13268,7
13269,14
13270,660
13271,661
13272,13
13273,9
13274,455
13275,661
13276,660
13277,9
13278,13
13279,660
13280,661
13281,14
13282,9
13283,400
13284,659
13285,660
13286,9
13287,11
13288,660
13289,660
13290,16
13291,9
13292,257
13293,661
13294,661
13295,11
13296,11
13297,660
13298,660
13299,29
13300,8
13301,43
13302,660
13303,659
13304,11
13305,10
13306,660
13307,660
13308,245
13309,9
13310,18
13311,660
13312,660
13313,12
13314,9
13315,646
13316,660
13317,452
13318,9
13319,14
13320,661
13321,661
13322,13
13323,9
13324,500
13325,661
13326,639
13327,8
13328,12
13329,660
13330,660
13331,15
13332,9
13333,304
13334,660
13335,661
13336,9
13337,11
13338,661
13339,661
13340,19
13341,8
13342,86
13343,660
13344,660
13345,10
13346,10
13347,660
13348,660
13349,42
13350,9
13351,37
13352,660
13353,661
13354,10
13355,10
13356,661
13357,661
13358,199
13359,8
13360,18
13361,660
13362,659
13363,11
13364,9
13365,660
13366,661
13367,391
13368,8
13369,15
13370,660
13371,661
13372,12
13373,9
13374,593
13375,660
13376,482
13377,8
13378,13
13379,660
13380,659
13381,14
13382,9
13383,424
13384,660
13385,660
13386,8
13387,11
13388,660
13389,660
13390,17
13391,9
13392,167
13393,660
13394,660
13395,10
13396,11
13397,660
13398,660
13399,71
13400,9
13401,29
13402,660
13403,661
13404,10
13405,10
13406,661
13407,660
13408,197
13409,9
13410,18
13411,660
13412,659
13413,12
13414,10
13415,660
13416,660
13417,307
13418,9
13419,15
13420,660
13421,659
13422,13
13423,9
13424,613
13425,660
13426,560
13427,9
13428,13
13429,660
13430,661
13431,14
13432,8
13433,438
13434,660
13435,660
13436,10
13437,12
13438,660
13439,660
13440,16
13441,9
13442,208
13443,660
13444,658
13445,9
13446,10
13447,660
13448,659
13449,44
13450,10
13451,63
13452,660
13453,659
13454,10
13455,9
13456,661
13457,661
13458,108
13459,9
13460,22
13461,661
13462,660
13463,11
13464,10
13465,661
13466,659
13467,330
13468,9
13469,17
13470,660
13471,660
13472,11
13473,8
13474,657
13475,660
13476,378
13477,9
13478,15
13479,660
13480,660
13481,14
13482,8
13483,463
13484,660
13485,660
13486,9
13487,12
13488,660
13489,660
13490,16
13491,9
13492,243
13493,660
13494,660
13495,10
13496,10
13497,660
13498,660
13499,24
13500,9
13501,47
13502,660
13503,660
13504,11
13505,10
13506,660
13507,661
13508,171
13509,9
13510,19
13511,660
13512,660
13513,11
13514,10
13515,659
13516,660
13517,326
13518,9
13519,16
13520,659
13521,660
13522,12
13523,8
13524,577
13525,661
13526,477
13527,8
13528,14
13529,659
13530,660
13531,14
13532,9
13533,406
13534,659
13535,660
13536,9
13537,11
13538,660
13539,661
13540,18
13541,8
13542,174
13543,659
13544,660
13545,10
13546,10
13547,660
13548,660
13549,143
13550,9
13551,21
13552,661
13553,660
13554,12
13555,9
13556,660
13557,661
13558,319
13559,9
13560,15
13561,659
13562,660
13563,13
13564,10
13565,500
13566,660
13567,586
13568,10
13569,12
13570,660
13571,661
13572,17
13573,8
13574,216
13575,660
13576,660
13577,10
13578,10
13579,659
13580,660
13581,71
13582,9
13583,27
13584,660
13585,661
13586,11
13587,9
13588,661
13589,660
13590,327
13591,9
13592,15
13593,660
13594,660
13595,13
13596,9
13597,434
13598,660
13599,661
13600,10
13601,11
13602,660
13603,661
13604,16
13605,8
13606,255
13607,660
13608,660
13609,10
13610,11
13611,661
13612,661
13613,19
13614,9
13615,87
13616,659
13617,659
13618,11
13619,9
13620,661
13621,661
13622,251
13623,7
13624,16
13625,660
13626,661
13627,12
13628,10
13629,651
13630,661
13631,453
13632,8
13633,14
13634,661
13635,660
13636,14
13637,9
13638,508
13639,661
13640,649
13641,9
13642,11
13643,660
13644,659
13645,14
13646,10
13647,291
13648,660
13649,660
13650,10
13651,11
13652,660
13653,659
13654,18
13655,8
13656,134
13657,660
13658,659
13659,10
13660,8
13661,659
13662,660
13663,145
13664,9
13665,19
13666,660
13667,659
13668,11
13669,9
13670,659
13671,660
13672,286
13673,9
13674,17
13675,660
13676,661
13677,13
13678,10
13679,660
13680,660
13681,384
13682,9
13683,14
13684,660
13685,660
13686,14
13687,8
13688,473
13689,660
13690,660
13691,9
13692,12
13693,660
13694,660
13695,16
13696,8
13697,269
13698,660
13699,661
13700,10
13701,11
13702,660
13703,660
13704,24
13705,8
13706,93
13707,660
13708,660
13709,11
13710,10
13711,660
13712,660
13713,135
13714,8
13715,27
13716,661
13717,660
13718,10
13719,10
13720,659
13721,661
13722,232
13723,10
13724,17
13725,659
13726,660
13727,11
13728,9
13729,660
13730,660
13731,361
13732,9
13733,14
13734,659
13735,659
13736,13
13737,9
13738,472
13739,660
13740,660
13741,10
13742,11
13743,660
13744,660
13745,15
13746,8
13747,294
13748,660
13749,661
13750,11
13751,11
13752,661
13753,660
13754,19
13755,9
13756,137
13757,661
13758,660
13759,10
13760,10
13761,660
13762,661
13763,71
13764,9
13765,74
13766,660
13767,660
13768,11
13769,9
13770,661
13771,660
13772,155
13773,9
13774,24
13775,661
13776,661
13777,11
13778,9
13779,660
13780,661
13781,245
13782,10
13783,17
13784,660
13785,660
13786,13
13787,10
13788,633
13789,660
13790,414
13791,10
13792,13
13793,661
13794,660
13795,14
13796,9
13797,415
13798,660
13799,660
13800,9
13801,12
13802,660
13803,661
13804,18
13805,8
13806,261
13807,660
13808,659
13809,10
13810,10
13811,660
13812,661
13813,28
13814,9
13815,98
13816,660
13817,660
13818,11
13819,9
13820,660
13821,661
13822,107
13823,8
13824,32
13825,660
13826,660
13827,11
13828,10
13829,660
13830,661
13831,272
13832,9
13833,15
13834,660
13835,660
13836,13
13837,10
13838,549
13839,660
13840,551
13841,9
13842,12
13843,661
13844,661
13845,14
13846,8
13847,387
13848,660
13849,660
13850,10
13851,11
13852,660
13853,660
13854,20
13855,8
13856,141
13857,661
13858,661
13859,10
13860,11
13861,660
13862,660
13863,28
13864,9
13865,28
13866,660
13867,660
13868,11
13869,9
13870,660
13871,660
13872,219
13873,9
13874,16
13875,660
13876,661
13877,12
13878,10
13879,660
13880,661
13881,391
13882,9
13883,13
13884,660
13885,660
13886,14
13887,9
13888,494
13889,661
13890,658
13891,8
13892,12
13893,660
13894,660
13895,16
13896,8
13897,257
13898,660
13899,661
13900,10
13901,10
13902,660
13903,660
13904,21
13905,8
13906,136
13907,660
13908,660
13909,10
13910,10
13911,660
13912,660
13913,211
13914,8
13915,18
13916,661
13917,660
13918,12
13919,9
13920,616
13921,661
13922,419
13923,10
13924,13
13925,661
13926,660
13927,13
13928,9
13929,493
13930,660
13931,594
13932,9
13933,12
13934,660
13935,660
13936,16
13937,9
13938,404
13939,660
13940,660
13941,10
13942,12
13943,660
13944,660
13945,19
13946,9
13947,130
13948,660
13949,660
13950,11
13951,10
13952,660
13953,661
13954,181
13955,7
13956,17
13957,660
13958,659
13959,12
13960,9
13961,609
13962,660
13963,455
13964,9
13965,14
13966,661
13967,661
13968,14
13969,10
13970,465
13971,661
13972,661
13973,10
13974,11
13975,661
13976,661
13977,16
13978,9
13979,257
13980,661
13981,661
13982,9
13983,11
13984,661
13985,660
13986,20
13987,10
13988,109
13989,660
13990,661
13991,10
13992,10
13993,660
13994,660
13995,137
13996,8
13997,20
13998,660
13999,660
14000,11
14001,9
14002,659
14003,660
14004,285
14005,8
14006,17
14007,661
14008,661
14009,14
14010,9
14011,565
14012,660
14013,558
14014,9
14015,12
14016,661
14017,660
14018,16
14019,9
14020,234
14021,660
14022,660
14023,11
14024,10
14025,660
14026,661
14027,39
14028,10
14029,77
14030,660
14031,660
14032,11
14033,10
14034,661
14035,660
14036,242
14037,8
14038,19
14039,660
14040,660
14041,13
14042,9
14043,520
14044,660
14045,555
14046,10
14047,12
14048,660
14049,660
14050,15
14051,9
14052,299
14053,660
14054,661
14055,10
14056,12
14057,661
14058,661
14059,19
14060,9
14061,152
14062,660
14063,660
14064,11
14065,9
14066,660
14067,660
14068,169
14069,8
14070,28
14071,661
14072,660
14073,12
14074,10
14075,660
14076,660
14077,415
14078,8
14079,13
14080,660
14081,660
14082,15
14083,9
14084,404
14085,659
14086,660
14087,9
14088,12
14089,660
14090,660
14091,17
14092,9
14093,304
14094,660
14095,660
14096,9
14097,11
14098,661
14099,660
14100,21
14101,9
14102,71
14103,660
14104,661
14105,11
14106,11
14107,660
14108,661
14109,230
14110,9
14111,16
14112,659
14113,661
14114,11
14115,10
14116,549
14117,659
14118,660
14119,9
14120,12
14121,661
14122,661
14123,18
14124,9
14125,192
14126,660
14127,659
14128,10
14129,10
14130,660
14131,660
14132,63
14133,8
14134,50
14135,659
14136,661
14137,11
14138,11
14139,661
14140,660
14141,279
14142,9
14143,19
14144,661
14145,661
14146,12
14147,9
14148,630
14149,660
14150,427
14151,9
14152,13
14153,660
14154,661
14155,13
14156,9
14157,336
14158,660
14159,660
14160,10
14161,12
14162,659
14163,660
14164,71
14165,8
14166,44
14167,659
14168,661
14169,11
14170,10
14171,661
14172,660
14173,267
14174,9
14175,17
14176,660
14177,661
14178,13
14179,9
14180,525
14181,661
14182,634
14183,9
14184,12
14185,660
14186,660
14187,16
14188,9
14189,265
14190,659
14191,661
14192,10
14193,9
14194,660
14195,660
14196,22
14197,9
14198,98
14199,661
14200,660
14201,10
14202,10
14203,661
14204,660
14205,191
14206,8
14207,17
14208,661
14209,661
14210,11
14211,9
14212,659
14213,660
14214,395
14215,9
14216,14
14217,660
14218,661
14219,13
14220,9
14221,531
14222,660
14223,577
14224,9
14225,13
14226,660
14227,660
14228,16
14229,9
14230,267
14231,661
14232,660
14233,9
14234,10
14235,661
14236,660
14237,43
14238,8
14239,23
14240,661
14241,660
14242,11
14243,9
14244,659
14245,660
14246,212
14247,8
14248,16
14249,660
14250,659
14251,13
14252,9
14253,582
14254,661
14255,615
14256,9
14257,13
14258,661
14259,660
14260,13
14261,9
14262,387
14263,659
14264,661
14265,10
14266,10
14267,660
14268,660
14269,17
14270,9
14271,205
14272,660
14273,660
14274,9
14275,10
14276,660
14277,660
14278,33
14279,8
14280,52
14281,660
14282,659
14283,10
14284,9
14285,660
14286,660
14287,256
14288,8
14289,16
14290,661
14291,661
14292,13
14293,9
14294,533
14295,660
14296,621
14297,8
14298,11
14299,660
14300,660
14301,17
14302,9
14303,212
14304,660
14305,660
14306,9
14307,10
14308,660
14309,660
14310,77
14311,9
14312,29
14313,661
14314,661
14315,11
14316,10
14317,661
14318,660
14319,225
14320,9
14321,17
14322,661
14323,661
14324,13
14325,9
14326,526
14327,660
14328,635
14329,11
14330,12
14331,660
14332,661
14333,18
14334,8
14335,100
14336,660
14337,660
14338,10
14339,9
14340,659
14341,660
14342,256
14343,8
14344,16
14345,660
14346,660
14347,13
14348,9
14349,652
14350,661
14351,481
14352,9
14353,13
14354,660
14355,659
14356,13
14357,9
14358,385
14359,660
14360,661
14361,10
14362,12
14363,660
14364,660
14365,18
14366,9
14367,167
14368,659
14369,661
14370,10
14371,11
14372,660
14373,661
14374,145
14375,8
14376,23
14377,660
14378,660
14379,10
14380,8
14381,660
14382,661
14383,336
14384,8
14385,14
14386,661
14387,661
14388,12
14389,9
14390,573
14391,660
14392,629
14393,8
14394,11
14395,660
14396,661
14397,14
14398,8
14399,309
14400,661
14401,661
14402,9
14403,12
14404,661
14405,660
14406,19
14407,8
14408,93
14409,660
14410,660
14411,10
14412,11
14413,661
14414,660
14415,125
14416,9
14417,22
14418,660
14419,660
14420,11
14421,10
14422,661
14423,660
14424,222
14425,7
14426,16
14427,661
14428,660
14429,12
14430,10
14431,649
14432,661
14433,500
14434,10
14435,13
14436,660
14437,659
14438,16
14439,9
14440,310
14441,660
14442,661
14443,10
14444,11
14445,660
14446,660
14447,23
14448,9
14449,75
14450,659
14451,660
14452,10
14453,10
14454,660
14455,661
14456,245
14457,9
14458,17
14459,660
14460,660
14461,11
14462,9
14463,659
14464,659
14465,401
14466,8
14467,14
14468,660
14469,659
14470,12
14471,8
14472,448
14473,660
14474,660
14475,10
14476,11
14477,661
14478,660
14479,15
14480,9
14481,252
14482,660
14483,661
14484,9
14485,11
14486,661
14487,660
14488,33
14489,8
14490,72
14491,660
14492,661
14493,10
14494,10
14495,660
14496,661
14497,231
14498,8
14499,17
14500,661
14501,660
14502,13
14503,9
14504,602
14505,659
14506,471
14507,9
14508,12
14509,659
14510,659
14511,13
14512,8
14513,454
14514,661
14515,661
14516,9
14517,12
14518,660
14519,660
14520,16
14521,8
14522,159
14523,661
14524,661
14525,10
14526,10
14527,660
14528,660
14529,70
14530,8
14531,28
14532,660
14533,661
14534,12
14535,10
14536,660
14537,660
14538,298
14539,9
14540,17
14541,661
14542,660
14543,12
14544,8
14545,555
14546,660
14547,496
14548,9
14549,12
14550,660
14551,660
14552,15
14553,9
14554,436
14555,660
14556,660
14557,9
14558,12
14559,660
14560,660
14561,17
14562,8
14563,198
14564,660
14565,660
14566,10
14567,10
14568,661
14569,660
14570,63
14571,8
14572,26
14573,661
14574,660
14575,11
14576,9
14577,660
14578,660
14579,288
14580,8
14581,16
14582,660
14583,660
14584,13
14585,8
14586,527
14587,660
14588,661
14589,10
14590,10
14591,661
14592,660
14593,15
14594,8
14595,238
14596,661
14597,660
14598,9
14599,11
14600,660
14601,661
14602,19
14603,8
14604,107
14605,660
14606,660
14607,11
14608,9
14609,661
14610,660
14611,97
14612,9
14613,26
14614,660
14615,660
14616,11
14617,9
14618,660
14619,661
14620,325
14621,9
14622,15
14623,660
14624,661
14625,13
14626,9
14627,629
14628,659
14629,469
14630,8
14631,13
14632,660
14633,660
14634,14
14635,8
14636,377
14637,661
14638,660
14639,8
14640,11
14641,660
14642,660
14643,18
14644,8
14645,256
14646,660
14647,660
14648,10
14649,10
14650,660
14651,660
14652,22
14653,8
14654,55
14655,660
14656,660
14657,9
14658,10
14659,660
14660,660
14661,130
14662,7
14663,21
14664,660
14665,660
14666,10
14667,10
14668,660
14669,660
14670,188
14671,8
14672,18
14673,661
14674,661
14675,11
14676,9
14677,659
14678,660
14679,397
14680,9
14681,15
14682,660
14683,661
14684,13
14685,9
14686,556
14687,660
14688,518
14689,9
14690,13
14691,660
14692,660
14693,13
14694,10
14695,454
14696,660
14697,552
14698,9
14699,12
14700,660
14701,660
14702,14
14703,9
14704,405
14705,660
14706,660
14707,10
14708,11
14709,660
14710,660
14711,17
14712,8
14713,253
14714,660
14715,660
14716,10
14717,9
14718,660
14719,660
14720,20
14721,8
14722,87
14723,660
14724,660
14725,10
14726,10
14727,660
14728,660
14729,85
14730,9
14731,25
14732,661
14733,661
14734,12
14735,11
14736,661
14737,659
14738,220
14739,9
14740,19
14741,660
14742,660
14743,12
14744,9
14745,639
14746,660
14747,434
14748,10
14749,14
14750,660
14751,661
14752,13
14753,9
14754,493
14755,660
14756,659
14757,9
14758,12
14759,660
14760,661
14761,17
14762,10
14763,260
14764,660
14765,661
14766,10
14767,11
14768,660
14769,661
14770,22
14771,8
14772,151
14773,661
14774,660
14775,12
14776,10
14777,661
14778,661
14779,212
14780,8
14781,20
14782,660
14783,660
14784,12
14785,9
14786,660
14787,660
14788,354
14789,9
14790,15
14791,661
14792,660
14793,14
14794,9
14795,439
14796,660
14797,660
14798,10
14799,10
14800,661
14801,660
14802,18
14803,9
14804,227
14805,660
14806,660
14807,10
14808,11
14809,661
14810,660
14811,22
14812,8
14813,89
14814,660
14815,659
14816,10
14817,10
14818,661
14819,661
14820,133
14821,8
14822,22
14823,660
14824,660
14825,12
14826,10
14827,661
14828,661
14829,342
14830,9
14831,15
14832,659
14833,660
14834,13
14835,9
14836,526
14837,661
14838,625
14839,8
14840,13
14841,660
14842,660
14843,15
14844,8
14845,256
14846,660
14847,660
14848,10
14849,9
14850,660
14851,660
14852,26
14853,10
14854,49
14855,660
14856,660
14857,11
14858,9
14859,660
14860,661
14861,250
14862,8
14863,16
14864,660
14865,659
14866,12
14867,9
14868,621
14869,661
14870,431
14871,7
14872,14
14873,661
14874,660
14875,13
14876,8
14877,472
14878,660
14879,660
14880,8
14881,11
14882,660
14883,661
14884,16
14885,9
14886,170
14887,660
14888,660
14889,9
14890,10
14891,660
14892,660
14893,46
14894,9
14895,37
14896,660
14897,660
14898,11
14899,10
14900,660
14901,659
14902,262
14903,8
14904,18
14905,660
14906,660
14907,10
14908,9
14909,661
14910,660
14911,310
14912,8
14913,16
14914,660
14915,660
14916,11
14917,9
14918,659
14919,660
14920,411
14921,9
14922,14
14923,661
14924,661
14925,12
14926,8
14927,565
14928,659
14929,635
14930,8
14931,12
14932,660
14933,660
14934,14
14935,8
14936,383
14937,660
14938,661
14939,9
14940,11
14941,661
14942,661
14943,17
14944,8
14945,222
14946,659
14947,660
14948,9
14949,10
14950,660
14951,660
14952,22
14953,8
14954,107
14955,661
14956,659
14957,10
14958,9
14959,660
14960,660
14961,76
14962,8
14963,31
14964,660
14965,660
14966,10
14967,10
14968,660
14969,660
14970,219
14971,9
14972,19
14973,660
14974,660
14975,12
14976,10
14977,661
14978,660
14979,288
14980,9
14981,16
14982,660
14983,660
14984,12
14985,8
14986,592
14987,660
14988,445
14989,9
14990,14
14991,660
14992,661
14993,14
14994,8
14995,482
14996,660
14997,630
14998,8
14999,12
15000,660
15001,661
15002,17
15003,9
15004,273
15005,660
15006,660
15007,11
15008,9
15009,661
15010,660
15011,24
15012,9
15013,82
15014,660
15015,659
15016,11
15017,10
15018,660
15019,659
15020,214
15021,10
15022,22
15023,660
15024,661
15025,12
15026,9
15027,659
15028,660
15029,342
15030,10
15031,15
15032,661
15033,660
15034,14
15035,9
15036,457
15037,660
15038,659
15039,10
15040,11
15041,660
15042,660
15043,16
15044,9
15045,300
15046,660
15047,660
15048,10
15049,10
15050,660
15051,660
15052,19
15053,8
15054,116
15055,660
15056,661
15057,10
15058,10
15059,660
15060,660
15061,56
15062,10
15063,49
15064,661
15065,660
15066,10
15067,10
15068,660
15069,659
15070,86
15071,8
15072,23
15073,660
15074,660
15075,10
15076,10
15077,660
15078,660
15079,182
15080,8
15081,19
15082,660
15083,660
15084,10
15085,9
15086,656
15087,661
15088,390
15089,9
15090,15
15091,661
15092,661
15093,13
15094,8
15095,555
15096,660
15097,616
15098,9
15099,12
15100,660
15101,660
15102,13
15103,9
15104,397
15105,661
15106,660
15107,10
15108,11
15109,660
15110,660
15111,17
15112,8
15113,165
15114,660
15115,660
15116,9
15117,10
15118,661
15119,659
15120,44
15121,9
15122,24
15123,660
15124,661
15125,9
15126,9
15127,660
15128,660
15129,230
15130,7
15131,18
15132,660
15133,661
15134,11
15135,9
15136,660
15137,660
15138,323
15139,8
15140,16
15141,659
15142,660
15143,12
15144,8
15145,660
15146,660
15147,421
15148,9
15149,12
15150,660
15151,660
15152,11
15153,9
15154,523
15155,660
15156,578
15157,9
15158,13
15159,661
15160,660
15161,14
15162,9
15163,374
15164,660
15165,660
15166,10
15167,11
15168,660
15169,660
15170,16
15171,7
15172,186
15173,661
15174,660
15175,10
15176,11
15177,660
15178,660
15179,47
15180,8
15181,66
15182,660
15183,660
15184,11
15185,10
15186,660
15187,661
15188,76
15189,8
15190,63
15191,660
15192,660
15193,11
15194,9
15195,661
15196,660
15197,172
15198,9
15199,15
15200,660
15201,659
15202,13
15203,10
15204,660
15205,661
15206,342
15207,9
15208,15
15209,661
15210,660
15211,12
15212,8
15213,502
15214,660
15215,651
15216,10
15217,13
15218,660
15219,661
15220,15
15221,8
15222,431
15223,660
15224,661
15225,8
15226,12
15227,660
15228,659
15229,17
15230,8
15231,216
15232,660
15233,660
15234,10
15235,10
15236,661
15237,660
15238,81
15239,8
15240,32
15241,660
15242,661
15243,12
15244,10
15245,660
15246,660
15247,298
15248,8
15249,14
15250,661
15251,660
15252,12
15253,9
15254,565
15255,661
15256,597
15257,10
15258,11
15259,661
15260,660
15261,15
15262,8
15263,299
15264,661
15265,660
15266,10
15267,11
15268,661
15269,660
15270,19
15271,9
15272,144
15273,661
15274,660
15275,10
15276,10
15277,659
15278,660
15279,21
15280,8
15281,61
15282,659
15283,660
15284,10
15285,9
15286,660
15287,660
15288,162
15289,8
15290,19
15291,659
15292,661
15293,12
15294,10
15295,660
15296,660
15297,320
15298,9
15299,16
15300,660
15301,660
15302,11
15303,9
15304,582
15305,660
15306,462
15307,8
15308,12
15309,659
15310,661
15311,12
15312,9
15313,485
15314,659
15315,606
15316,10
15317,11
15318,661
15319,660
15320,16
15321,9
15322,266
15323,661
15324,661
15325,10
15326,10
15327,661
15328,660
15329,25
15330,10
15331,34
15332,660
15333,660
15334,11
15335,11
15336,660
15337,660
15338,242
15339,8
15340,16
15341,660
15342,660
15343,12
15344,8
15345,580
15346,660
15347,546
15348,9
15349,12
15350,660
15351,660
15352,14
15353,9
15354,451
15355,660
15356,661
15357,10
15358,12
15359,661
15360,660
15361,16
15362,8
15363,199
15364,660
15365,661
15366,10
15367,10
15368,661
15369,660
15370,25
15371,7
15372,64
15373,660
15374,661
15375,11
15376,9
15377,661
15378,660
15379,227
15380,9
15381,18
15382,661
15383,660
15384,13
15385,9
15386,589
15387,661
15388,480
15389,9
15390,14
15391,660
15392,660
15393,14
15394,9
15395,510
15396,660
15397,628
15398,10
15399,12
15400,660
15401,660
15402,16
15403,8
15404,288
15405,661
15406,660
15407,9
15408,11
15409,661
15410,660
15411,28
15412,9
15413,37
15414,660
15415,659
15416,10
15417,9
15418,661
15419,660
15420,294
15421,8
15422,15
15423,660
15424,660
15425,12
15426,9
15427,593
15428,660
15429,589
15430,8
15431,11
15432,660
15433,660
15434,15
15435,8
15436,280
15437,660
15438,660
15439,10
15440,11
15441,661
15442,660
15443,18
15444,9
15445,152
15446,660
15447,660
15448,10
15449,11
15450,660
15451,660
15452,80
15453,8
15454,48
15455,660
15456,661
15457,10
15458,9
15459,660
15460,660
15461,167
15462,8
15463,18
15464,660
15465,660
15466,11
15467,8
15468,660
15469,660
15470,379
15471,9
15472,14
15473,661
15474,662
15475,14
15476,8
15477,430
15478,660
15479,661
15480,10
15481,11
15482,660
15483,660
15484,19
15485,9
15486,136
15487,661
15488,661
15489,10
15490,10
15491,661
15492,661
15493,77
15494,8
15495,22
15496,660
15497,660
15498,11
15499,9
15500,661
15501,661
15502,203
15503,8
15504,18
15505,659
15506,660
15507,11
15508,9
15509,660
15510,660
15511,425
15512,10
15513,13
15514,660
15515,660
15516,14
15517,9
15518,473
15519,660
15520,660
15521,9
15522,11
15523,660
15524,660
15525,17
15526,9
15527,169
15528,660
15529,661
15530,9
15531,10
15532,660
15533,660
15534,78
15535,9
15536,23
15537,661
15538,660
15539,11
15540,8
15541,660
15542,660
15543,243
15544,8
15545,17
15546,660
15547,660
15548,12
15549,9
15550,629
15551,661
15552,383
15553,9
15554,14
15555,661
15556,661
15557,14
15558,8
15559,454
15560,661
15561,661
15562,10
15563,11
15564,661
15565,660
15566,17
15567,9
15568,260
15569,660
15570,661
15571,11
15572,10
15573,660
15574,661
15575,59
15576,8
15577,28
15578,660
15579,660
15580,10
15581,9
15582,660
15583,660
15584,333
15585,7
15586,15
15587,661
15588,661
15589,13
15590,8
15591,483
15592,660
15593,660
15594,10
15595,11
15596,660
15597,661
15598,16
15599,8
15600,246
15601,660
15602,660
15603,10
15604,10
15605,661
15606,660
15607,18
15608,8
15609,148
15610,660
15611,660
15612,10
15613,9
15614,660
15615,660
15616,100
15617,8
15618,20
15619,661
15620,661
15621,10
15622,9
15623,660
15624,660
15625,382
15626,8
15627,13
15628,661
15629,660
15630,13
15631,8
15632,423
15633,661
15634,661
15635,9
15636,11
15637,660
15638,660
15639,15
15640,7
15641,332
15642,661
15643,660
15644,9
15645,11
15646,660
15647,661
15648,21
15649,8
15650,80
15651,660
15652,660
15653,10
15654,10
15655,661
15656,660
15657,153
15658,9
15659,21
15660,660
15661,660
15662,10
15663,9
15664,660
15665,661
15666,294
15667,8
15668,16
15669,660
15670,659
15671,12
15672,8
15673,626
15674,659
15675,449
15676,10
15677,13
15678,660
15679,660
15680,14
15681,8
15682,467
15683,659
15684,660
15685,9
15686,11
15687,661
15688,660
15689,15
15690,9
15691,198
15692,660
15693,661
15694,10
15695,10
15696,660
15697,660
15698,22
15699,8
15700,98
15701,660
15702,659
15703,10
15704,10
15705,661
15706,660
15707,88
15708,9
15709,31
15710,660
15711,660
15712,10
15713,10
15714,659
15715,660
15716,259
15717,9
15718,15
15719,661
15720,661
15721,12
15722,9
15723,614
15724,661
15725,423
15726,9
15727,14
15728,660
15729,661
15730,12
15731,9
15732,586
15733,660
15734,440
15735,9
15736,14
15737,660
15738,661
15739,11
15740,8
15741,531
15742,661
15743,579
15744,9
15745,12
15746,660
15747,660
15748,15
15749,9
15750,397
15751,661
15752,661
15753,10
15754,10
15755,661
15756,661
15757,18
15758,7
15759,148
15760,661
15761,659
15762,10
15763,10
15764,661
15765,660
15766,106
15767,8
15768,32
15769,659
15770,660
15771,12
15772,10
15773,660
15774,660
15775,238
15776,9
15777,18
15778,660
15779,660
15780,13
15781,9
15782,657
15783,660
15784,401
15785,9
15786,14
15787,661
15788,659
15789,14
15790,9
15791,568
15792,661
15793,485
15794,10
15795,11
15796,659
15797,660
15798,15
15799,9
15800,383
15801,660
15802,661
15803,10
15804,12
15805,661
15806,660
15807,18
15808,8
15809,174
15810,660
15811,659
15812,10
15813,10
15814,659
15815,661
15816,130
15817,8
15818,28
15819,661
15820,661
15821,12
15822,9
15823,661
15824,661
